ID
0097380
0095977
0051654
0047244
0102793
0098505
11808270
0084272
0101399
0094327
0053593
0051885
0050622
0052709
0045013
1998395
0081027
0122070
0062993
0913401
0051173
0071231
0102210
0051746
0049621
0051020
0080362
0249218
14997216
10913716
0244786
2220034
0047087
0181315
0087523
0070654
4168808
0057160
0105179
0120187
0118159
8073604
0113602
2553444
0043757
0112526
0109494
0049682
0075431
0048328
0090062
0054475
0054457
0125430
0114568
0056499
5489156
0107937
0093286
2497768
0128451
0109098
0043523
0043140
0042582
4460122
3058674
1320296
0048426
0054724
0047926
0203726
0101538
0052849
5056154
0059044
0052929
2927664
0106915
0082744
0044078
0117549
0106983
0109518
0099935
0050512
0112793
8422146
0083660
1646973
0043621
0046927
0100867
10503736
0081447
0106280
0126562
0160403
0044379
0052870
0156413
0103907
0044936
0054881
0054126
0114783
0103959
0053944
0102187
0452668
0063552
0046231
0098467
0118076
0096117
0082381
0053795
0051755
2039322
0051226
10047958
0049647
3195786
0048991
10148118
0095611
0073168
0049254
0042982
1084697
0050201
0083659
0099400
0183884
0056323
1590796
0058954
0436717
4785524
0044621
0048924
0092921
0065895
5033000
0044673
0092841
1308745
0101482
0050737
0114224
0068625
0496373
0080648
0110117
0063631
0251091
0071639
0100665
0044444
0050890
0052315
0056863
7736042
0069308
0124451
0097059
0047983
0167438
0086381
0051631
0043770
0092100
0050958
0047924
0109551
0056693
0325987
0055731
0140067
0044827
0059607
0051757
0095194
0071135
0061733
0111383
0110052
6074542
0113259
0484175
0048607
2468498
0112729
0064055
0092006
0258292
0117041
0063272
0099523
0161837
0061409
0042323
0053557
0067606
0091442
2245279
0097037
0100856
0119763
2183012
0050365
0049846
0110037
0045232
0056725
0058427
0104735
0073259
0099153
0064231
0044382
0107962
2419808
0107762
0046106
0100728
0045220
0100771
0098508
0110215
0049110
0889579
0054744
3962384
0051895
1668212
0050143
0180177
0059604
0057496
0100343
0044862
0117481
0045645
0059093
0104516
0052717
0054930
0147653
0048507
0042397
0178543
0073393
0057296
0084156
20357710
0078323
0049105
0114042
0129598
5989336
0049115
0077614
0108268
0057471
0046792
1293561
0070142
0092926
0058669
0049353
0117539
0045924
0173256
0190577
0481544
0050906
0107695
0229951
0070572
0279809
0478265
0048420
0044159
0178546
0042260
12598910
0044921
0045282
0114918
0044987
0050173
0053418
0281713
0051431
0100662
0109033
0049265
0368410
0046558
0096918
0042588
0056871
0113778
0049684
0049403
0043973
0094676
1144546
1329323
0065584
0050637
0110358
0055890
0115711
0101464
0047934
0295445
0045463
0044133
0046328
0171344
0109573
0261917
0045818
0052168
0045237
3472714
1753753
1297456
0258123
0047681
0055328
0055305
0297012
2909196
4515698
1043757
0043319
0050748
5834278
8194186
0091202
0138075
0052245
0095630
0047220
0163529
0045306
0085546
0396041
0105485
0123855
0103719
0055048
8193978
2390882
0162928
0089233
0084635
0976024
0123722
0067766
0044689
0478737
0050292
0042826
0042389
0100472
0111670
3640272
0165285
0088706
0133064
0051605
0043535
0054315
0284907
0044051
0058392
1999125
0110263
0124578
0101652
0159472
0050772
5767182
1103262
4296788
0162918
0057302
0099659
0043920
0042693
0044010
1634058
0207745
0042846
0061045
0042449
0109570
2446502
0053098
3494584
0048995
0046208
0050223
0218317
0044389
0117612
0808210
0205872
0089691
6215210
0273302
0151022
0048379
3809960
0047325
3061100
0064348
0088780
0052908
9222546
0062094
0096971
